record_id,product_ndc,generic_name,labeler_name,brand_name,marketing_category,dosage_form,spl_id,product_type,product_id,application_number,brand_name_base,active_ingredient_name,active_ingredient_strength,route,pharm_class,package_ndc,description,marketing_start_date,listing_expiration_date,sample,finished
623,61314-517,adalimumab-adaz,Sandoz Inc,HYRIMOZ,BLA,KIT,eea2b345-c0af-4b6e-b564-79fbd43595e8,HUMAN PRESCRIPTION DRUG,61314-517_eea2b345-c0af-4b6e-b564-79fbd43595e8,BLA761071,HYRIMOZ,,,,,61314-517-36,3 KIT in 1 CARTON (61314-517-36)  / 1 KIT in 1 KIT *  2 SYRINGE in 1 CARTON / .4 mL in 1 SYRINGE *  1 SYRINGE in 1 CARTON / .8 mL in 1 SYRINGE,7/1/2023,12/31/2025,FALSE,TRUE
624,61314-517,adalimumab-adaz,Sandoz Inc,HYRIMOZ,BLA,KIT,eea2b345-c0af-4b6e-b564-79fbd43595e8,HUMAN PRESCRIPTION DRUG,61314-517_eea2b345-c0af-4b6e-b564-79fbd43595e8,BLA761071,HYRIMOZ,,,,,61314-517-36,3 KIT in 1 CARTON (61314-517-36)  / 1 KIT in 1 KIT *  2 SYRINGE in 1 CARTON / .4 mL in 1 SYRINGE *  1 SYRINGE in 1 CARTON / .8 mL in 1 SYRINGE,7/1/2023,12/31/2025,FALSE,TRUE
625,61314-517,adalimumab-adaz,Sandoz Inc,HYRIMOZ,BLA,KIT,eea2b345-c0af-4b6e-b564-79fbd43595e8,HUMAN PRESCRIPTION DRUG,61314-517_eea2b345-c0af-4b6e-b564-79fbd43595e8,BLA761071,HYRIMOZ,,,,,61314-517-36,3 KIT in 1 CARTON (61314-517-36)  / 1 KIT in 1 KIT *  2 SYRINGE in 1 CARTON / .4 mL in 1 SYRINGE *  1 SYRINGE in 1 CARTON / .8 mL in 1 SYRINGE,7/1/2023,12/31/2025,FALSE,TRUE
626,61314-517,adalimumab-adaz,Sandoz Inc,HYRIMOZ,BLA,KIT,eea2b345-c0af-4b6e-b564-79fbd43595e8,HUMAN PRESCRIPTION DRUG,61314-517_eea2b345-c0af-4b6e-b564-79fbd43595e8,BLA761071,HYRIMOZ,,,,,61314-517-36,3 KIT in 1 CARTON (61314-517-36)  / 1 KIT in 1 KIT *  2 SYRINGE in 1 CARTON / .4 mL in 1 SYRINGE *  1 SYRINGE in 1 CARTON / .8 mL in 1 SYRINGE,7/1/2023,12/31/2025,FALSE,TRUE
627,61314-517,adalimumab-adaz,Sandoz Inc,HYRIMOZ,BLA,KIT,eea2b345-c0af-4b6e-b564-79fbd43595e8,HUMAN PRESCRIPTION DRUG,61314-517_eea2b345-c0af-4b6e-b564-79fbd43595e8,BLA761071,HYRIMOZ,,,,,61314-517-36,3 KIT in 1 CARTON (61314-517-36)  / 1 KIT in 1 KIT *  2 SYRINGE in 1 CARTON / .4 mL in 1 SYRINGE *  1 SYRINGE in 1 CARTON / .8 mL in 1 SYRINGE,7/1/2023,12/31/2025,FALSE,TRUE
628,61314-517,adalimumab-adaz,Sandoz Inc,HYRIMOZ,BLA,KIT,eea2b345-c0af-4b6e-b564-79fbd43595e8,HUMAN PRESCRIPTION DRUG,61314-517_eea2b345-c0af-4b6e-b564-79fbd43595e8,BLA761071,HYRIMOZ,,,,,61314-517-36,3 KIT in 1 CARTON (61314-517-36)  / 1 KIT in 1 KIT *  2 SYRINGE in 1 CARTON / .4 mL in 1 SYRINGE *  1 SYRINGE in 1 CARTON / .8 mL in 1 SYRINGE,7/1/2023,12/31/2025,FALSE,TRUE
629,61314-517,adalimumab-adaz,Sandoz Inc,HYRIMOZ,BLA,KIT,eea2b345-c0af-4b6e-b564-79fbd43595e8,HUMAN PRESCRIPTION DRUG,61314-517_eea2b345-c0af-4b6e-b564-79fbd43595e8,BLA761071,HYRIMOZ,,,,,61314-517-36,3 KIT in 1 CARTON (61314-517-36)  / 1 KIT in 1 KIT *  2 SYRINGE in 1 CARTON / .4 mL in 1 SYRINGE *  1 SYRINGE in 1 CARTON / .8 mL in 1 SYRINGE,7/1/2023,12/31/2025,FALSE,TRUE
630,61314-517,adalimumab-adaz,Sandoz Inc,HYRIMOZ,BLA,KIT,eea2b345-c0af-4b6e-b564-79fbd43595e8,HUMAN PRESCRIPTION DRUG,61314-517_eea2b345-c0af-4b6e-b564-79fbd43595e8,BLA761071,HYRIMOZ,,,,,61314-517-36,3 KIT in 1 CARTON (61314-517-36)  / 1 KIT in 1 KIT *  2 SYRINGE in 1 CARTON / .4 mL in 1 SYRINGE *  1 SYRINGE in 1 CARTON / .8 mL in 1 SYRINGE,7/1/2023,12/31/2025,FALSE,TRUE
631,61314-531,adalimumab-adaz,Sandoz Inc,HYRIMOZ,BLA,KIT,eea2b345-c0af-4b6e-b564-79fbd43595e8,HUMAN PRESCRIPTION DRUG,61314-531_eea2b345-c0af-4b6e-b564-79fbd43595e8,BLA761071,HYRIMOZ,,,,,61314-531-64,"2 KIT in 1 CARTON (61314-531-64)  / 1 KIT in 1 KIT *  1 SYRINGE, GLASS in 1 CARTON / .8 mL in 1 SYRINGE, GLASS *  1 SYRINGE, GLASS in 1 CARTON / .4 mL in 1 SYRINGE, GLASS",7/1/2023,12/31/2025,FALSE,TRUE
632,61314-531,adalimumab-adaz,Sandoz Inc,HYRIMOZ,BLA,KIT,eea2b345-c0af-4b6e-b564-79fbd43595e8,HUMAN PRESCRIPTION DRUG,61314-531_eea2b345-c0af-4b6e-b564-79fbd43595e8,BLA761071,HYRIMOZ,,,,,61314-531-64,"2 KIT in 1 CARTON (61314-531-64)  / 1 KIT in 1 KIT *  1 SYRINGE, GLASS in 1 CARTON / .8 mL in 1 SYRINGE, GLASS *  1 SYRINGE, GLASS in 1 CARTON / .4 mL in 1 SYRINGE, GLASS",7/1/2023,12/31/2025,FALSE,TRUE
633,61314-531,adalimumab-adaz,Sandoz Inc,HYRIMOZ,BLA,KIT,eea2b345-c0af-4b6e-b564-79fbd43595e8,HUMAN PRESCRIPTION DRUG,61314-531_eea2b345-c0af-4b6e-b564-79fbd43595e8,BLA761071,HYRIMOZ,,,,,61314-531-64,"2 KIT in 1 CARTON (61314-531-64)  / 1 KIT in 1 KIT *  1 SYRINGE, GLASS in 1 CARTON / .8 mL in 1 SYRINGE, GLASS *  1 SYRINGE, GLASS in 1 CARTON / .4 mL in 1 SYRINGE, GLASS",7/1/2023,12/31/2025,FALSE,TRUE
634,61314-531,adalimumab-adaz,Sandoz Inc,HYRIMOZ,BLA,KIT,eea2b345-c0af-4b6e-b564-79fbd43595e8,HUMAN PRESCRIPTION DRUG,61314-531_eea2b345-c0af-4b6e-b564-79fbd43595e8,BLA761071,HYRIMOZ,,,,,61314-531-64,"2 KIT in 1 CARTON (61314-531-64)  / 1 KIT in 1 KIT *  1 SYRINGE, GLASS in 1 CARTON / .8 mL in 1 SYRINGE, GLASS *  1 SYRINGE, GLASS in 1 CARTON / .4 mL in 1 SYRINGE, GLASS",7/1/2023,12/31/2025,FALSE,TRUE
635,61314-531,adalimumab-adaz,Sandoz Inc,HYRIMOZ,BLA,KIT,eea2b345-c0af-4b6e-b564-79fbd43595e8,HUMAN PRESCRIPTION DRUG,61314-531_eea2b345-c0af-4b6e-b564-79fbd43595e8,BLA761071,HYRIMOZ,,,,,61314-531-64,"2 KIT in 1 CARTON (61314-531-64)  / 1 KIT in 1 KIT *  1 SYRINGE, GLASS in 1 CARTON / .8 mL in 1 SYRINGE, GLASS *  1 SYRINGE, GLASS in 1 CARTON / .4 mL in 1 SYRINGE, GLASS",7/1/2023,12/31/2025,FALSE,TRUE
636,61314-531,adalimumab-adaz,Sandoz Inc,HYRIMOZ,BLA,KIT,eea2b345-c0af-4b6e-b564-79fbd43595e8,HUMAN PRESCRIPTION DRUG,61314-531_eea2b345-c0af-4b6e-b564-79fbd43595e8,BLA761071,HYRIMOZ,,,,,61314-531-64,"2 KIT in 1 CARTON (61314-531-64)  / 1 KIT in 1 KIT *  1 SYRINGE, GLASS in 1 CARTON / .8 mL in 1 SYRINGE, GLASS *  1 SYRINGE, GLASS in 1 CARTON / .4 mL in 1 SYRINGE, GLASS",7/1/2023,12/31/2025,FALSE,TRUE
637,61314-531,adalimumab-adaz,Sandoz Inc,HYRIMOZ,BLA,KIT,eea2b345-c0af-4b6e-b564-79fbd43595e8,HUMAN PRESCRIPTION DRUG,61314-531_eea2b345-c0af-4b6e-b564-79fbd43595e8,BLA761071,HYRIMOZ,,,,,61314-531-64,"2 KIT in 1 CARTON (61314-531-64)  / 1 KIT in 1 KIT *  1 SYRINGE, GLASS in 1 CARTON / .8 mL in 1 SYRINGE, GLASS *  1 SYRINGE, GLASS in 1 CARTON / .4 mL in 1 SYRINGE, GLASS",7/1/2023,12/31/2025,FALSE,TRUE
638,61314-531,adalimumab-adaz,Sandoz Inc,HYRIMOZ,BLA,KIT,eea2b345-c0af-4b6e-b564-79fbd43595e8,HUMAN PRESCRIPTION DRUG,61314-531_eea2b345-c0af-4b6e-b564-79fbd43595e8,BLA761071,HYRIMOZ,,,,,61314-531-64,"2 KIT in 1 CARTON (61314-531-64)  / 1 KIT in 1 KIT *  1 SYRINGE, GLASS in 1 CARTON / .8 mL in 1 SYRINGE, GLASS *  1 SYRINGE, GLASS in 1 CARTON / .4 mL in 1 SYRINGE, GLASS",7/1/2023,12/31/2025,FALSE,TRUE
639,61314-531,adalimumab-adaz,Sandoz Inc,HYRIMOZ,BLA,KIT,eea2b345-c0af-4b6e-b564-79fbd43595e8,HUMAN PRESCRIPTION DRUG,61314-531_eea2b345-c0af-4b6e-b564-79fbd43595e8,BLA761071,HYRIMOZ,,,,,61314-531-64,"2 KIT in 1 CARTON (61314-531-64)  / 1 KIT in 1 KIT *  1 SYRINGE, GLASS in 1 CARTON / .8 mL in 1 SYRINGE, GLASS *  1 SYRINGE, GLASS in 1 CARTON / .4 mL in 1 SYRINGE, GLASS",7/1/2023,12/31/2025,FALSE,TRUE
640,65219-554,adalimumab-aacf,"Fresenius Kabi USA, LLC",Idacio,BLA,KIT,150df432-fb8d-4ddf-abd0-4e574ad32059,HUMAN PRESCRIPTION DRUG,65219-554_150df432-fb8d-4ddf-abd0-4e574ad32059,BLA761255,Idacio,,,SUBCUTANEOUS',,65219-554-08,"1 KIT in 1 CARTON (65219-554-08)  *  .8 mL in 1 SYRINGE, GLASS (65219-574-04)  *  1 SWAB in 1 POUCH (65219-332-95)",7/1/2023,12/31/2025,FALSE,TRUE
641,65219-554,adalimumab-aacf,"Fresenius Kabi USA, LLC",Idacio,BLA,KIT,150df432-fb8d-4ddf-abd0-4e574ad32059,HUMAN PRESCRIPTION DRUG,65219-554_150df432-fb8d-4ddf-abd0-4e574ad32059,BLA761255,Idacio,,,SUBCUTANEOUS',,65219-554-28,"2 KIT in 1 CARTON (65219-554-28)  / 1 KIT in 1 KIT *  .8 mL in 1 SYRINGE, GLASS (65219-574-04)  *  1 SWAB in 1 POUCH (65219-332-95)",7/1/2023,12/31/2025,FALSE,TRUE
642,65219-554,adalimumab-aacf,"Fresenius Kabi USA, LLC",Idacio,BLA,KIT,150df432-fb8d-4ddf-abd0-4e574ad32059,HUMAN PRESCRIPTION DRUG,65219-554_150df432-fb8d-4ddf-abd0-4e574ad32059,BLA761255,Idacio,,,SUBCUTANEOUS',,65219-554-38,"3 KIT in 1 CARTON (65219-554-38)  / 1 KIT in 1 KIT *  .8 mL in 1 SYRINGE, GLASS (65219-574-04)  *  1 SWAB in 1 POUCH (65219-332-95)",7/1/2023,12/31/2025,FALSE,TRUE
643,65219-554,adalimumab-aacf,"Fresenius Kabi USA, LLC",Idacio,BLA,KIT,150df432-fb8d-4ddf-abd0-4e574ad32059,HUMAN PRESCRIPTION DRUG,65219-554_150df432-fb8d-4ddf-abd0-4e574ad32059,BLA761255,Idacio,,,SUBCUTANEOUS',,65219-554-08,"1 KIT in 1 CARTON (65219-554-08)  *  .8 mL in 1 SYRINGE, GLASS (65219-574-04)  *  1 SWAB in 1 POUCH (65219-332-95)",7/1/2023,12/31/2025,FALSE,TRUE
644,65219-554,adalimumab-aacf,"Fresenius Kabi USA, LLC",Idacio,BLA,KIT,150df432-fb8d-4ddf-abd0-4e574ad32059,HUMAN PRESCRIPTION DRUG,65219-554_150df432-fb8d-4ddf-abd0-4e574ad32059,BLA761255,Idacio,,,SUBCUTANEOUS',,65219-554-28,"2 KIT in 1 CARTON (65219-554-28)  / 1 KIT in 1 KIT *  .8 mL in 1 SYRINGE, GLASS (65219-574-04)  *  1 SWAB in 1 POUCH (65219-332-95)",7/1/2023,12/31/2025,FALSE,TRUE
645,65219-554,adalimumab-aacf,"Fresenius Kabi USA, LLC",Idacio,BLA,KIT,150df432-fb8d-4ddf-abd0-4e574ad32059,HUMAN PRESCRIPTION DRUG,65219-554_150df432-fb8d-4ddf-abd0-4e574ad32059,BLA761255,Idacio,,,SUBCUTANEOUS',,65219-554-38,"3 KIT in 1 CARTON (65219-554-38)  / 1 KIT in 1 KIT *  .8 mL in 1 SYRINGE, GLASS (65219-574-04)  *  1 SWAB in 1 POUCH (65219-332-95)",7/1/2023,12/31/2025,FALSE,TRUE
646,65219-554,adalimumab-aacf,"Fresenius Kabi USA, LLC",Idacio,BLA,KIT,150df432-fb8d-4ddf-abd0-4e574ad32059,HUMAN PRESCRIPTION DRUG,65219-554_150df432-fb8d-4ddf-abd0-4e574ad32059,BLA761255,Idacio,,,SUBCUTANEOUS',,65219-554-08,"1 KIT in 1 CARTON (65219-554-08)  *  .8 mL in 1 SYRINGE, GLASS (65219-574-04)  *  1 SWAB in 1 POUCH (65219-332-95)",7/1/2023,12/31/2025,FALSE,TRUE
647,65219-554,adalimumab-aacf,"Fresenius Kabi USA, LLC",Idacio,BLA,KIT,150df432-fb8d-4ddf-abd0-4e574ad32059,HUMAN PRESCRIPTION DRUG,65219-554_150df432-fb8d-4ddf-abd0-4e574ad32059,BLA761255,Idacio,,,SUBCUTANEOUS',,65219-554-28,"2 KIT in 1 CARTON (65219-554-28)  / 1 KIT in 1 KIT *  .8 mL in 1 SYRINGE, GLASS (65219-574-04)  *  1 SWAB in 1 POUCH (65219-332-95)",7/1/2023,12/31/2025,FALSE,TRUE
648,65219-554,adalimumab-aacf,"Fresenius Kabi USA, LLC",Idacio,BLA,KIT,150df432-fb8d-4ddf-abd0-4e574ad32059,HUMAN PRESCRIPTION DRUG,65219-554_150df432-fb8d-4ddf-abd0-4e574ad32059,BLA761255,Idacio,,,SUBCUTANEOUS',,65219-554-38,"3 KIT in 1 CARTON (65219-554-38)  / 1 KIT in 1 KIT *  .8 mL in 1 SYRINGE, GLASS (65219-574-04)  *  1 SWAB in 1 POUCH (65219-332-95)",7/1/2023,12/31/2025,FALSE,TRUE
649,65219-554,adalimumab-aacf,"Fresenius Kabi USA, LLC",Idacio,BLA,KIT,150df432-fb8d-4ddf-abd0-4e574ad32059,HUMAN PRESCRIPTION DRUG,65219-554_150df432-fb8d-4ddf-abd0-4e574ad32059,BLA761255,Idacio,,,SUBCUTANEOUS',,65219-554-08,"1 KIT in 1 CARTON (65219-554-08)  *  .8 mL in 1 SYRINGE, GLASS (65219-574-04)  *  1 SWAB in 1 POUCH (65219-332-95)",7/1/2023,12/31/2025,FALSE,TRUE
650,65219-554,adalimumab-aacf,"Fresenius Kabi USA, LLC",Idacio,BLA,KIT,150df432-fb8d-4ddf-abd0-4e574ad32059,HUMAN PRESCRIPTION DRUG,65219-554_150df432-fb8d-4ddf-abd0-4e574ad32059,BLA761255,Idacio,,,SUBCUTANEOUS',,65219-554-28,"2 KIT in 1 CARTON (65219-554-28)  / 1 KIT in 1 KIT *  .8 mL in 1 SYRINGE, GLASS (65219-574-04)  *  1 SWAB in 1 POUCH (65219-332-95)",7/1/2023,12/31/2025,FALSE,TRUE
651,65219-554,adalimumab-aacf,"Fresenius Kabi USA, LLC",Idacio,BLA,KIT,150df432-fb8d-4ddf-abd0-4e574ad32059,HUMAN PRESCRIPTION DRUG,65219-554_150df432-fb8d-4ddf-abd0-4e574ad32059,BLA761255,Idacio,,,SUBCUTANEOUS',,65219-554-38,"3 KIT in 1 CARTON (65219-554-38)  / 1 KIT in 1 KIT *  .8 mL in 1 SYRINGE, GLASS (65219-574-04)  *  1 SWAB in 1 POUCH (65219-332-95)",7/1/2023,12/31/2025,FALSE,TRUE
652,65219-554,adalimumab-aacf,"Fresenius Kabi USA, LLC",Idacio,BLA,KIT,150df432-fb8d-4ddf-abd0-4e574ad32059,HUMAN PRESCRIPTION DRUG,65219-554_150df432-fb8d-4ddf-abd0-4e574ad32059,BLA761255,Idacio,,,SUBCUTANEOUS',,65219-554-08,"1 KIT in 1 CARTON (65219-554-08)  *  .8 mL in 1 SYRINGE, GLASS (65219-574-04)  *  1 SWAB in 1 POUCH (65219-332-95)",7/1/2023,12/31/2025,FALSE,TRUE
653,65219-554,adalimumab-aacf,"Fresenius Kabi USA, LLC",Idacio,BLA,KIT,150df432-fb8d-4ddf-abd0-4e574ad32059,HUMAN PRESCRIPTION DRUG,65219-554_150df432-fb8d-4ddf-abd0-4e574ad32059,BLA761255,Idacio,,,SUBCUTANEOUS',,65219-554-28,"2 KIT in 1 CARTON (65219-554-28)  / 1 KIT in 1 KIT *  .8 mL in 1 SYRINGE, GLASS (65219-574-04)  *  1 SWAB in 1 POUCH (65219-332-95)",7/1/2023,12/31/2025,FALSE,TRUE
